bike_id,lat,lon,is_disabled,is_reserved,vehicle_type_id,last_reported,current_range_meters,pricing_plan_id,type,name,rental_uris
4f53e8f7-4a84-4df0-84cf-4e34fc05fe48,34.164073333333334,-118.44615999999999,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630445759.0,13500.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
d7d55b2f-2e35-42ef-b2fb-e227242ce3c9,34.218311666666665,-118.56231666666666,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1629920548.0,15399.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
34f64b1f-d289-4810-a703-aa7725207159,33.993485,-118.47257999999998,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630448562.0,37440.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
b3642a3d-7124-481d-a319-8ae38a3b9ccd,34.057915,-118.29213666666668,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630444067.0,22968.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
861996b7-f893-4d8e-a7be-070759f31044,34.099048333333336,-118.31807666666667,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630457696.0,39360.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
26dd2cdf-1992-43c2-a7c7-7ae2480d32e1,34.233558333333335,-118.499215,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630377071.0,12789.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
d6bc67cf-74ea-42c2-a07c-0f7d26c6b088,34.06665833333333,-118.44730333333334,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630424429.0,38400.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
d15b16d0-1e99-40bd-b432-b25560941502,33.99213333333333,-118.47062666666667,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630513655.0,42720.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
868801d1-69a7-4ff2-9ada-69c0eb131157,33.990795000000006,-118.45893166666669,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630396128.0,32160.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
ee26f7c7-4bb6-4dcf-8e42-ca9d1f4b5eeb,34.07229666666667,-118.365745,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630461083.0,15921.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
20a122b1-0c5a-48d9-90ec-f9b73705a3fc,34.05037333333333,-118.25018333333334,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630489931.0,16704.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
1e694273-d9a6-474b-b7f6-efed6c43ddd1,34.04537166666667,-118.26529666666666,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630486148.0,42720.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
9d5e649e-8a9f-46cf-8892-2d9aeb79973f,34.039611666666666,-118.25878166666668,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630478226.0,20358.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
412df8ed-9457-4530-b8bb-88ab9cb452b9,34.04993833333333,-118.24917666666667,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630467519.0,36900.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
1ae7eb72-70f9-480a-abb1-9c73952ca8ac,34.06173,-118.42438500000002,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630446500.0,25440.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
ef0155c5-1c95-4492-ad64-8d7ff3c24ac8,34.071776666666665,-118.28548500000001,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630459535.0,18531.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
71d31cc1-6fdf-476c-b9e9-ac368b2705b7,34.032709,-118.333261,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1628913167.0,8083.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
2664f5e9-fd0e-4fd7-92df-4107111d6aae,34.02861333333333,-118.26024666666666,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1629045146.0,4959.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
f768d222-19b9-435b-8cb7-6f1c194bbf97,33.984516666666664,-118.45781000000001,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630491087.0,42720.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
8ad0474a-29c5-47f6-89f0-d00e26712fc2,34.04060333333334,-118.28990166666667,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630315281.0,42720.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
577fd847-1713-4348-a606-861ccbc80716,33.979635,-118.463922,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1629699140.0,,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
1cbd51a6-8c79-4fde-b0f6-49f858ba3765,33.969955,-118.44555666666665,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630382002.0,22707.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
53ad1836-50e2-4b17-8654-3d2806b6a288,34.070254999999996,-118.45179000000002,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630509212.0,37440.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
0962cfb2-0782-4fcd-86a6-0ec534d31751,34.04694,-118.43041166666666,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630442611.0,30600.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
bac48cec-b908-4472-ae29-29c647acc8a1,33.97359166666667,-118.45792333333333,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630505886.0,25650.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
37193cc3-152c-468e-8799-16fcf85f200f,34.06078,-118.28624666666668,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630513054.0,10962.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
c960976f-93fb-4c4c-9632-1e3f2b909465,33.99824833333333,-118.47340333333335,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630438591.0,39840.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
a126e1df-4559-4a82-b738-aaa3ad96c931,33.998535,-118.46070166666665,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630462992.0,24960.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
8dd9899a-bd05-4783-83ac-cd43a8b34589,34.09616833333334,-118.32552333333334,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630445589.0,24960.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
c2ea16fc-3ca9-45b5-a353-cb94e4e1777b,34.061405,-118.44525166666666,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630459816.0,39150.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
35dc433a-3e40-40df-acfe-5712d330ae9c,33.984195,-118.45635166666668,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630445837.0,37920.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
e31536ce-6620-4f1d-8dfa-582c54fe8ab8,34.054928333333336,-118.26672333333333,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630493985.0,17550.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
2212b973-2f54-4deb-ac48-47728a6f077d,34.059054999999994,-118.43424166666667,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630461293.0,31950.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
3f1794ec-fce4-43f6-b3b1-2978ef51d3db,33.996734999999994,-118.46608666666667,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630349438.0,42720.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
12fb667e-9692-4079-b839-37a14e6701c1,34.10089166666667,-118.34319333333333,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630496835.0,42720.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
830c2e31-c27a-4c62-b6bb-73a14130cd12,34.179346,-118.448496,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630506994.0,5480.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
adb16c79-c0fa-4642-b6cf-06738cfc6534,34.04852666666667,-118.25505833333334,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630512663.0,19350.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
296ccdec-9774-4db6-bf6d-aeabf24a348c,33.983531666666664,-118.45738166666666,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630483551.0,34560.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
f265c83d-e3b5-42d7-a1a7-14af16523a14,34.049705,-118.46112833333333,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630463398.0,33600.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
80773743-3d0a-4b58-9149-4324b42291be,34.06168,-118.41840333333333,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630513460.0,31680.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
eef5c2e3-43a0-4e17-88b8-563f3c725c76,33.97966333333333,-118.46215833333332,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630500280.0,36480.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
589d005f-9895-401f-9732-4a03c898dde9,33.98162,-118.459465,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630292287.0,31200.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
ff8394e1-18ea-4082-8a3f-2470ce06069c,34.038665,-118.254753,True,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1629924032.0,0.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
8f102cf0-89a7-40a2-85ea-35703ca10ab2,34.046875,-118.27005833333332,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630488534.0,14850.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
13f11ccc-1ad9-45fb-b484-24d1000a04c7,33.99128333333333,-118.46576666666667,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630278221.0,42720.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
2b3a74ee-985d-4703-8d59-1b2f3924fc79,33.708095,-118.29473166666666,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630371054.0,39600.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
16d19abe-e9de-47ce-a18d-50ab68e35789,33.99084833333333,-118.45886999999999,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630484157.0,33600.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
cbe0b4f8-b5ea-4105-89f4-6fe45f81a088,34.246703333333336,-118.52336166666667,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1629704050.0,15399.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
85a92d1c-2bc4-4dd7-8ccd-87009bdc98e7,34.03948666666667,-118.23290333333334,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630506260.0,33750.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
cf8fb9fa-6301-4a20-b24c-df8a77da6828,33.98030833333333,-118.46272333333333,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630485517.0,24000.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
109a7feb-9e6e-4515-8b77-bb4951629ef5,34.061816666666665,-118.37838666666667,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630378913.0,4500.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
da0d2cde-1649-4ca4-9ef9-30ee6bec6b3f,33.99738,-118.47514333333332,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630467485.0,36480.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
ffca7a96-48fd-4f79-b346-3e9af1f7d491,34.100903333333335,-118.34318499999999,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630461411.0,16800.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
9eef15ee-a948-4fc2-8220-dadb10bc09a6,33.97931666666667,-118.46650666666667,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630508566.0,42720.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
3a7dd7db-f8c0-4f71-a44c-24e1385922b8,34.10429,-118.342675,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630460508.0,20160.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
8aa96ade-d72a-44fa-a925-3017864bd141,34.09182666666666,-118.35414833333334,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630459258.0,31050.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
944338fe-633d-4c68-8183-0ed9c3567a54,34.097941666666664,-118.35974833333333,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630443729.0,30240.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
7159d4e9-81b9-4283-b5ea-b3e2835212b2,33.990776,-118.45901,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630257769.0,8357.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
83057032-99e0-4a6b-a6e6-1098a01543e9,34.06369333333334,-118.44560166666666,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630508480.0,42720.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
dae93503-b61f-4b4f-98cc-c855f978f66d,34.04400666666667,-118.37968500000001,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630378213.0,12480.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
049af81e-6ee0-48d0-9093-19dacd736055,33.982155,-118.45892333333335,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630174120.0,37350.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
c29bc187-6a66-48d1-ace1-8fd8196ddfd8,34.0621,-118.44669333333334,False,False,bae2102b-56ba-42ba-9097-720e5990b4b2,1630482437.0,12000.0,5c469505-2249-4383-9f13-8e4fd1430b0d,,,
